compte_id,client_id,agence_id,numero_compte,rib,type_compte,devise,solde,solde_disponible,solde_moyen_30j,solde_moyen_90j,decouvert_autorise,taux_interet,frais_tenue_compte,date_ouverture,date_fermeture,statut_compte,plafond_retrait_jour,plafond_paiement_jour,nombre_cotitulaires,carte_associee,chequier,date_derniere_operation,nombre_transactions_30j,volume_transactions_30j,niveau_risque,indicateur_fraude,date_creation,date_derniere_maj
CPT-005102,CLI-003992,AG-OUJ-01,3602347083,230499000000004140273856,Compte professionnel,MAD,28625.71,28625.71,28625.71,28625.71,8073.43,0.0,38.2,2024-09-20,,Actif,5000,10000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.607085,2026-09-11 14:41:44.607085
CPT-005103,CLI-003992,AG-OUJ-01,6540511643,230499000000004141065755,Compte courant,MAD,2208.18,2208.18,2208.18,2208.18,235.03,0.0,19.46,2025-05-22,,Actif,5000,20000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.607085,2026-09-11 14:41:44.607085
CPT-005104,CLI-003993,AG-RAB-02,8034509952,230490000000004141857654,Compte jeune,MAD,5589.76,5589.76,5589.76,5589.76,1272.49,0.0,48.18,2020-05-27,,Actif,5000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.607085,2026-09-11 14:41:44.607085
CPT-005105,CLI-003994,AG-OUJ-01,9828907318,230499000000004142649562,Compte courant,MAD,1709.03,1709.03,1709.03,1709.03,296.13,0.0,16.87,2023-05-15,,Actif,10000,10000,2,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.607925,2026-09-11 14:41:44.607925
CPT-005106,CLI-003995,AG-AGA-01,9528742580,230584000000004143441447,Compte professionnel,MAD,47174.91,47174.91,47174.91,47174.91,10028.4,0.0,43.96,2018-08-09,,Actif,20000,20000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.607925,2026-09-11 14:41:44.607925
CPT-005107,CLI-003996,AG-CAS-01,3765636004,230985000000004144233351,Compte entreprise,MAD,181121.5,181121.5,181121.5,181121.5,31808.19,0.0,27.72,2022-09-04,,Actif,5000,10000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.607925,2026-09-11 14:41:44.607925
CPT-005108,CLI-003997,AG-TAN-01,1109679319,230609000000004145025243,Compte courant,MAD,944.91,944.91,944.91,944.91,264.2,0.0,49.99,2026-07-01,,Actif,20000,50000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.608923,2026-09-11 14:41:44.608923
CPT-005109,CLI-003998,AG-CAS-01,8768503159,230985000000004145817158,Compte courant,MAD,1511.98,1511.98,1511.98,1511.98,341.89,0.0,28.1,2019-10-19,,Actif,10000,10000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.608923,2026-09-11 14:41:44.608923
CPT-005110,CLI-003998,AG-CAS-01,6471416993,230985000000004146609057,Compte épargne,MAD,6313.76,6313.76,6313.76,6313.76,1320.3,0.0152,42.31,2023-04-24,,Actif,10000,10000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.608923,2026-09-11 14:41:44.608923
CPT-005111,CLI-003999,AG-AGA-01,2597975369,230584000000004147400951,Compte courant,MAD,7943.96,7943.96,7943.96,7943.96,1143.27,0.0,26.29,2023-09-30,,Actif,20000,20000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.608923,2026-09-11 14:41:44.608923
CPT-005112,CLI-004000,AG-BÉN-01,2965333879,230145000000004148192852,Compte professionnel,MAD,222667.82,222667.82,222667.82,222667.82,59333.68,0.0,27.94,2025-07-31,,Actif,20000,10000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:44.609926,2026-09-11 14:41:44.609926
CPT-005113,CLI-004001,AG-KHE-01,5321865404,230941000000004148984764,Compte entreprise,MAD,67395.71,67395.71,67395.71,67395.71,17132.21,0.0,13.66,2023-08-06,,Actif,20000,20000,2,False,True,,0,0,Faible,False,2026-09-11 14:41:44.609926,2026-09-11 14:41:44.609926
CPT-005114,CLI-004002,AG-RAB-03,3532221544,230490000000004149776662,Compte courant,MAD,11056.67,11056.67,11056.67,11056.67,2520.67,0.0,14.33,2023-03-15,,Actif,10000,50000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.609926,2026-09-11 14:41:44.609926
CPT-005115,CLI-004003,AG-AGA-02,6989018378,230584000000004150568556,Compte courant,MAD,7191.41,7191.41,7191.41,7191.41,1713.64,0.0,39.22,2025-07-01,,Actif,20000,20000,2,False,True,,0,0,Faible,False,2026-09-11 14:41:44.610924,2026-09-11 14:41:44.610924
CPT-005116,CLI-004003,AG-AGA-02,7420414137,230584000000004151360446,Compte entreprise,MAD,877161.18,877161.18,877161.18,877161.18,205913.69,0.0,31.55,2017-02-03,,Actif,10000,10000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.610924,2026-09-11 14:41:44.610924
CPT-005117,CLI-004004,AG-AGA-01,4123384609,230584000000004152152345,Compte courant,MAD,1294.8,1294.8,1294.8,1294.8,302.1,0.0,25.86,2025-11-30,,Actif,20000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.610924,2026-09-11 14:41:44.610924
CPT-005118,CLI-004004,AG-AGA-01,7511512149,230584000000004152944253,Compte professionnel,MAD,10718.33,10718.33,10718.33,10718.33,2607.19,0.0,41.1,2017-01-25,,Actif,5000,20000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.610924,2026-09-11 14:41:44.610924
CPT-005119,CLI-004005,AG-MAR-01,9446788755,230910000000004153736145,Compte courant,MAD,322.09,322.09,322.09,322.09,69.7,0.0,45.43,2024-11-17,,Actif,5000,10000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.611924,2026-09-11 14:41:44.611924
CPT-005120,CLI-004006,AG-OUJ-01,6323270403,230499000000004154528056,Compte courant,MAD,926.18,926.18,926.18,926.18,210.98,0.0,49.86,2022-12-22,,Actif,10000,10000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.611924,2026-09-11 14:41:44.611924
CPT-005121,CLI-004007,AG-RAB-01,4896897506,230490000000004155319955,Compte courant,MAD,2009.3,2009.3,2009.3,2009.3,268.74,0.0,24.58,2023-10-15,,Actif,10000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:44.612924,2026-09-11 14:41:44.612924
CPT-005122,CLI-004008,AG-KÉN-01,9362827650,230850000000004156111845,Compte épargne,MAD,13669.59,13669.59,13669.59,13669.59,1995.92,0.027,14.71,2022-05-29,,Actif,5000,20000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.613962,2026-09-11 14:41:44.613962
CPT-005123,CLI-004008,AG-KÉN-01,7945927562,230850000000004156903753,Compte jeune,MAD,5074.78,5074.78,5074.78,5074.78,1065.82,0.0,10.49,2020-10-01,,Actif,20000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.613962,2026-09-11 14:41:44.613962
CPT-005124,CLI-004009,AG-CAS-04,1820654638,230985000000004157695670,Compte épargne,MAD,20002.43,20002.43,20002.43,20002.43,5241.33,0.011,10.84,2017-07-22,,Actif,5000,10000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.614927,2026-09-11 14:41:44.614927
CPT-005125,CLI-004010,AG-SAF-01,2695845579,230387000000004158487565,Compte courant,MAD,4492.12,4492.12,4492.12,4492.12,1144.3,0.0,46.22,2017-02-13,,Actif,10000,10000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.614927,2026-09-11 14:41:44.614927
CPT-005126,CLI-004011,AG-TAN-02,6322890777,230609000000004159279461,Compte courant,MAD,4873.07,4873.07,4873.07,4873.07,1454.94,0.0,14.09,2017-07-14,,Actif,20000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.614927,2026-09-11 14:41:44.614927
CPT-005127,CLI-004011,AG-TAN-02,2197003595,230609000000004160071342,Compte courant,MAD,7967.9,7967.9,7967.9,7967.9,2049.02,0.0,16.96,2019-11-12,,Actif,5000,10000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.615927,2026-09-11 14:41:44.615927
CPT-005128,CLI-004012,AG-SAL-01,9619413959,230521000000004160863243,Compte épargne,MAD,66772.58,66772.58,66772.58,66772.58,7930.49,0.0166,40.8,2019-02-16,,Actif,10000,50000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.615927,2026-09-11 14:41:44.615927
CPT-005129,CLI-004012,AG-SAL-01,3862933371,230521000000004161655142,Compte courant,MAD,21193.21,21193.21,21193.21,21193.21,4156.33,0.0,29.89,2024-12-07,,Actif,5000,10000,2,True,True,,0,0,Faible,False,2026-09-11 14:41:44.615927,2026-09-11 14:41:44.615927
CPT-005130,CLI-004013,AG-SAL-01,9719681780,230521000000004162447041,Compte entreprise,MAD,8903.15,8903.15,8903.15,8903.15,2666.94,0.0,34.3,2022-11-23,,Actif,20000,50000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.615927,2026-09-11 14:41:44.615927
CPT-005131,CLI-004014,AG-KÉN-01,2537536320,230850000000004163238954,Compte courant,MAD,54761.12,54761.12,54761.12,54761.12,8907.97,0.0,18.05,2016-12-03,,Actif,20000,50000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.617088,2026-09-11 14:41:44.617088
CPT-005132,CLI-004015,AG-MAR-02,7253494569,230910000000004164030841,Compte entreprise,MAD,1559680.43,1559680.43,1559680.43,1559680.43,447589.18,0.0,22.74,2020-02-15,,Actif,10000,20000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.617088,2026-09-11 14:41:44.617088
CPT-005133,CLI-004015,AG-MAR-02,3752948533,230910000000004164822749,Compte courant,MAD,1069.72,1069.72,1069.72,1069.72,247.2,0.0,41.75,2023-08-27,,Actif,10000,50000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:44.617088,2026-09-11 14:41:44.617088
CPT-005134,CLI-004016,AG-TAN-02,3958386134,230609000000004165614653,Compte courant,MAD,3419.74,3419.74,3419.74,3419.74,501.12,0.0,11.34,2016-12-16,,Actif,5000,10000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:44.617926,2026-09-11 14:41:44.617926
CPT-005135,CLI-004016,AG-TAN-02,2244222779,230609000000004166406552,Compte courant,MAD,6244.08,6244.08,6244.08,6244.08,1449.78,0.0,36.82,2021-06-21,,Actif,20000,20000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:44.617926,2026-09-11 14:41:44.617926
CPT-005136,CLI-004017,AG-NAD-01,6893795813,230500000000004167198450,Compte courant,MAD,9582.99,9582.99,9582.99,9582.99,1314.0,0.0,20.06,2024-09-10,,Actif,20000,20000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:44.617926,2026-09-11 14:41:44.617926
CPT-005137,CLI-004018,AG-FÈS-02,7166869709,230417000000004167990356,Compte épargne,MAD,4952.71,4952.71,4952.71,4952.71,969.74,0.0158,47.53,2016-10-15,,Actif,10000,10000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:44.617926,2026-09-11 14:41:44.617926
CPT-005138,CLI-004019,AG-TÉT-01,7460939953,230868000000004168782265,Compte courant,MAD,773.17,773.17,773.17,773.17,194.43,0.0,42.64,2019-05-03,,Actif,20000,10000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:44.618925,2026-09-11 14:41:44.618925
CPT-005139,CLI-004020,AG-CAS-01,5743309908,230985000000004169574164,Compte courant,MAD,19807.71,19807.71,19807.71,19807.71,5677.0,0.0,14.27,2026-03-23,,Actif,5000,50000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.618925,2026-09-11 14:41:44.618925
CPT-005140,CLI-004021,AG-MEK-01,3904001904,230742000000004170366045,Compte courant,MAD,11525.7,11525.7,11525.7,11525.7,2490.78,0.0,37.67,2017-04-19,,Actif,20000,50000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.618925,2026-09-11 14:41:44.618925
CPT-005141,CLI-004022,AG-LAÂ-01,5266856000,230959000000004171157963,Compte entreprise,MAD,56260.06,56260.06,56260.06,56260.06,15230.75,0.0,28.18,2020-09-08,,Actif,5000,10000,1,False,True,,0,0,Faible,False,2026-09-11 14:41:44.619921,2026-09-11 14:41:44.619921
CPT-005142,CLI-004023,AG-AGA-01,1116732917,230584000000004171949865,Compte épargne,MAD,10211.83,10211.83,10211.83,10211.83,1906.32,0.0201,12.8,2020-06-21,,Actif,20000,10000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.619921,2026-09-11 14:41:44.619921
CPT-005143,CLI-004024,AG-MEK-01,9046695141,230742000000004172741751,Compte courant,MAD,13673.5,13673.5,13673.5,13673.5,2430.99,0.0,32.75,2024-05-23,,Actif,20000,10000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.620945,2026-09-11 14:41:44.620945
CPT-005144,CLI-004025,AG-RAB-01,1162187180,230490000000004173533650,Compte épargne,MAD,4228.78,4228.78,4228.78,4228.78,735.83,0.0296,37.44,2018-03-04,,Actif,5000,50000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:44.620945,2026-09-11 14:41:44.620945
CPT-005145,CLI-004026,AG-OUJ-01,7785236944,230499000000004174325558,Compte courant,MAD,7417.06,7417.06,7417.06,7417.06,847.22,0.0,36.59,2021-03-13,,Actif,20000,50000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.620945,2026-09-11 14:41:44.620945
CPT-005146,CLI-004027,AG-CAS-05,3861701243,230985000000004175117457,Compte courant,MAD,11839.67,11839.67,11839.67,11839.67,3517.55,0.0,38.28,2019-02-09,,Actif,5000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.621943,2026-09-11 14:41:44.621943
CPT-005147,CLI-004028,AG-MEK-01,5256024485,230742000000004175909356,Compte épargne,MAD,12308.01,12308.01,12308.01,12308.01,2108.13,0.0244,18.2,2018-08-03,,Actif,20000,50000,1,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.621943,2026-09-11 14:41:44.621943
CPT-005148,CLI-004029,AG-BÉN-01,7274235504,230145000000004176701243,Compte courant,MAD,1479.38,1479.38,1479.38,1479.38,230.35,0.0,16.42,2020-05-13,,Actif,20000,50000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.622923,2026-09-11 14:41:44.622923
CPT-005149,CLI-004030,AG-MAR-01,8815534833,230910000000004177493151,Compte courant,MAD,1612.93,1612.93,1612.93,1612.93,200.1,0.0,14.14,2024-09-22,,Actif,20000,20000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.622923,2026-09-11 14:41:44.622923
CPT-005150,CLI-004031,AG-CAS-04,9678571486,230985000000004178285062,Compte épargne,MAD,8692.39,8692.39,8692.39,8692.39,2353.87,0.0239,15.0,2021-08-08,,Actif,5000,20000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.623923,2026-09-11 14:41:44.623923
CPT-005151,CLI-004031,AG-CAS-04,3457090300,230985000000004179076970,Compte épargne,MAD,12396.59,12396.59,12396.59,12396.59,2404.75,0.0127,41.88,2024-05-04,,Actif,5000,50000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.623923,2026-09-11 14:41:44.623923
CPT-005152,CLI-004032,AG-TÉT-01,3337765517,230868000000004179868878,Compte professionnel,MAD,2358.66,2358.66,2358.66,2358.66,337.78,0.0,32.31,2019-09-12,,Actif,10000,10000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:44.624924,2026-09-11 14:41:44.624924
CPT-005153,CLI-004032,AG-TÉT-01,4189604003,230868000000004180660759,Compte professionnel,MAD,14759.02,14759.02,14759.02,14759.02,3024.68,0.0,44.32,2025-03-06,,Actif,20000,20000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:44.624924,2026-09-11 14:41:44.624924
CPT-005154,CLI-004033,AG-MEK-01,8247251226,230742000000004181452649,Compte professionnel,MAD,208156.32,208156.32,208156.32,208156.32,53623.67,0.0,31.8,2026-05-15,,Actif,10000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.625930,2026-09-11 14:41:44.625930
CPT-005155,CLI-004034,AG-FÈS-01,2708272090,230417000000004182244547,Compte courant,MAD,6563.49,6563.49,6563.49,6563.49,972.2,0.0,28.05,2020-07-25,,Actif,10000,10000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.626922,2026-09-11 14:41:44.626922
CPT-005156,CLI-004035,AG-BÉN-01,2045873979,230145000000004183036444,Compte épargne,MAD,3103.19,3103.19,3103.19,3103.19,790.06,0.0236,12.05,2026-07-16,,Actif,5000,20000,2,True,True,,0,0,Faible,False,2026-09-11 14:41:44.626922,2026-09-11 14:41:44.626922
CPT-005157,CLI-004035,AG-BÉN-01,6764306212,230145000000004183828352,Compte courant,MAD,7045.82,7045.82,7045.82,7045.82,1749.47,0.0,32.75,2019-09-05,,Actif,10000,20000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.626922,2026-09-11 14:41:44.626922
CPT-005158,CLI-004036,AG-EL -01,8214131139,230782000000004184620249,Compte courant,MAD,16980.36,16980.36,16980.36,16980.36,3025.17,0.0,42.38,2019-02-21,,Actif,20000,50000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.626922,2026-09-11 14:41:44.626922
CPT-005159,CLI-004036,AG-EL -01,3440447100,230782000000004185412148,Compte professionnel,MAD,138549.48,138549.48,138549.48,138549.48,19073.26,0.0,38.88,2023-08-17,,Actif,5000,10000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.627921,2026-09-11 14:41:44.627921
CPT-005160,CLI-004037,AG-CAS-06,3642125970,230985000000004186204052,Compte courant,MAD,33844.21,33844.21,33844.21,33844.21,7408.42,0.0,33.57,2025-04-03,,Actif,5000,20000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:44.627921,2026-09-11 14:41:44.627921
CPT-005161,CLI-004038,AG-RAB-03,3268664209,230490000000004186995969,Compte courant,MAD,674.41,674.41,674.41,674.41,84.55,0.0,46.19,2021-06-05,,Actif,20000,10000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.627921,2026-09-11 14:41:44.627921
CPT-005162,CLI-004038,AG-RAB-03,3809078668,230490000000004187787868,Compte courant,MAD,2303.72,2303.72,2303.72,2303.72,545.08,0.0,10.56,2026-05-26,,Actif,5000,20000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.627921,2026-09-11 14:41:44.627921
CPT-005163,CLI-004039,AG-CAS-06,8579602283,230985000000004188579776,Compte épargne,MAD,20682.54,20682.54,20682.54,20682.54,2397.94,0.0183,31.99,2022-04-08,,Actif,20000,50000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.628924,2026-09-11 14:41:44.628924
CPT-005164,CLI-004039,AG-CAS-06,1781445515,230985000000004189371666,Compte courant,MAD,2788.3,2788.3,2788.3,2788.3,708.7,0.0,42.32,2021-02-11,,Actif,10000,10000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.628924,2026-09-11 14:41:44.628924
CPT-005165,CLI-004040,AG-OUJ-01,1027012940,230499000000004190163556,Compte courant,MAD,4347.2,4347.2,4347.2,4347.2,1225.04,0.0,37.95,2019-05-18,,Actif,20000,20000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.628924,2026-09-11 14:41:44.628924
CPT-005166,CLI-004040,AG-OUJ-01,9954201032,230499000000004190955464,Compte courant,MAD,36865.8,36865.8,36865.8,36865.8,5722.31,0.0,13.04,2025-03-06,,Actif,10000,20000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.629923,2026-09-11 14:41:44.629923
CPT-005167,CLI-004041,AG-KHE-01,6742922178,230941000000004191747355,Compte courant,MAD,21089.42,21089.42,21089.42,21089.42,5614.16,0.0,46.43,2023-10-12,,Actif,20000,50000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.629923,2026-09-11 14:41:44.629923
CPT-005168,CLI-004041,AG-KHE-01,9832311145,230941000000004192539254,Compte courant,MAD,9423.27,9423.27,9423.27,9423.27,2712.67,0.0,46.44,2018-11-01,,Actif,20000,50000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.630921,2026-09-11 14:41:44.630921
CPT-005169,CLI-004042,AG-CAS-04,9910446088,230985000000004193331152,Compte entreprise,MAD,68944.99,68944.99,68944.99,68944.99,14245.35,0.0,18.48,2020-11-18,,Actif,10000,10000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:44.630921,2026-09-11 14:41:44.630921
CPT-005170,CLI-004043,AG-MAR-02,5794622394,230910000000004194123039,Compte professionnel,MAD,140375.78,140375.78,140375.78,140375.78,21117.73,0.0,36.47,2020-11-19,,Actif,20000,10000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.631923,2026-09-11 14:41:44.631923
CPT-005171,CLI-004044,AG-TAN-02,6605716470,230609000000004194914961,Compte épargne,MAD,28339.15,28339.15,28339.15,28339.15,6348.19,0.0288,29.12,2023-06-01,,Actif,5000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.631923,2026-09-11 14:41:44.631923
CPT-005172,CLI-004045,AG-TÉT-01,8858205510,230868000000004195706867,Compte épargne,MAD,8463.98,8463.98,8463.98,8463.98,2398.16,0.0253,40.0,2026-06-17,,Actif,10000,10000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.632925,2026-09-11 14:41:44.632925
CPT-005173,CLI-004046,AG-TÉT-01,1223797752,230868000000004196498775,Compte épargne,MAD,33201.95,33201.95,33201.95,33201.95,7584.83,0.015,36.82,2025-05-19,,Actif,5000,50000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:44.632925,2026-09-11 14:41:44.632925
CPT-005174,CLI-004047,AG-EL -01,4612493984,230782000000004197290660,Compte professionnel,MAD,110237.72,110237.72,110237.72,110237.72,12436.22,0.0,45.77,2020-05-03,,Actif,5000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.634945,2026-09-11 14:41:44.634945
CPT-005175,CLI-004048,AG-MOH-01,1499324302,230010000000004198082543,Compte courant,MAD,7829.32,7829.32,7829.32,7829.32,1275.02,0.0,47.01,2019-02-05,,Actif,10000,50000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.634945,2026-09-11 14:41:44.634945
CPT-005176,CLI-004049,AG-KHE-01,4383890823,230941000000004198874464,Compte épargne,MAD,13006.41,13006.41,13006.41,13006.41,1477.4,0.028,12.48,2021-12-15,,Actif,5000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.635925,2026-09-11 14:41:44.635925
CPT-005177,CLI-004049,AG-KHE-01,1444263099,230941000000004199666363,Compte entreprise,MAD,136376.48,136376.48,136376.48,136376.48,40071.88,0.0,44.24,2017-03-14,,Actif,20000,10000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.635925,2026-09-11 14:41:44.635925
CPT-005178,CLI-004050,AG-RAB-03,4120131502,230490000000004200458243,Compte courant,MAD,17034.48,17034.48,17034.48,17034.48,4344.46,0.0,10.53,2024-09-16,,Actif,20000,50000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.636988,2026-09-11 14:41:44.636988
CPT-005179,CLI-004051,AG-AGA-02,4815441203,230584000000004201250137,Compte courant,MAD,1644.73,1644.73,1644.73,1644.73,284.07,0.0,42.95,2019-08-26,,Actif,5000,10000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.636988,2026-09-11 14:41:44.636988
CPT-005180,CLI-004051,AG-AGA-02,6671070082,230584000000004202042036,Compte professionnel,MAD,1099113.07,1099113.07,1099113.07,1099113.07,183817.59,0.0,24.49,2025-06-15,,Actif,5000,10000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.636988,2026-09-11 14:41:44.636988
CPT-005181,CLI-004052,AG-CAS-06,1143287863,230985000000004202833958,Compte professionnel,MAD,325838.48,325838.48,325838.48,325838.48,52647.64,0.0,27.69,2018-02-23,,Actif,20000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.637944,2026-09-11 14:41:44.637944
CPT-005182,CLI-004053,AG-RAB-03,1529016893,230490000000004203625848,Compte courant,MAD,1399.7,1399.7,1399.7,1399.7,376.83,0.0,47.77,2022-07-28,,Actif,20000,20000,1,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.637944,2026-09-11 14:41:44.637944
CPT-005183,CLI-004054,AG-MAR-01,1498860014,230910000000004204417744,Compte courant,MAD,14430.31,14430.31,14430.31,14430.31,4319.66,0.0,33.23,2025-03-28,,Actif,5000,20000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.637944,2026-09-11 14:41:44.637944
CPT-005184,CLI-004054,AG-MAR-01,8765315814,230910000000004205209643,Compte courant,MAD,3877.28,3877.28,3877.28,3877.28,509.32,0.0,43.4,2018-06-23,,Actif,20000,50000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.637944,2026-09-11 14:41:44.637944
CPT-005185,CLI-004055,AG-MAR-01,6189155971,230910000000004206001533,Compte courant,MAD,1193.79,1193.79,1193.79,1193.79,277.35,0.0,41.37,2023-10-11,,Actif,5000,20000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.638944,2026-09-11 14:41:44.638944
CPT-005186,CLI-004056,AG-MAR-02,7684273037,230910000000004206793450,Compte épargne,MAD,7241.88,7241.88,7241.88,7241.88,1579.51,0.0135,29.59,2017-12-21,,Actif,5000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.638944,2026-09-11 14:41:44.638944
CPT-005187,CLI-004056,AG-MAR-02,7705318719,230910000000004207585349,Compte courant,MAD,2547.59,2547.59,2547.59,2547.59,274.19,0.0,13.07,2025-03-21,,Actif,20000,10000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.639922,2026-09-11 14:41:44.639922
CPT-005188,CLI-004057,AG-CAS-05,3503091812,230985000000004208377260,Compte épargne,MAD,25170.61,25170.61,25170.61,25170.61,5438.09,0.0218,35.27,2017-02-15,,Actif,5000,20000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:44.639922,2026-09-11 14:41:44.639922
CPT-005189,CLI-004057,AG-CAS-05,7349308265,230985000000004209169159,Compte courant,MAD,4697.95,4697.95,4697.95,4697.95,575.31,0.0,15.7,2025-04-21,,Actif,5000,10000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.640923,2026-09-11 14:41:44.640923
CPT-005190,CLI-004058,AG-LAÂ-01,8661789962,230959000000004209961059,Compte professionnel,MAD,108449.88,108449.88,108449.88,108449.88,14877.23,0.0,30.15,2017-03-20,,Actif,20000,20000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:44.640923,2026-09-11 14:41:44.640923
CPT-005191,CLI-004059,AG-CAS-05,8442415945,230985000000004210752957,Compte professionnel,MAD,208175.29,208175.29,208175.29,208175.29,33786.92,0.0,15.71,2025-10-12,,Actif,5000,50000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.641953,2026-09-11 14:41:44.641953
CPT-005192,CLI-004060,AG-SAF-01,7188454592,230387000000004211544852,Compte courant,MAD,9421.5,9421.5,9421.5,9421.5,1261.23,0.0,19.97,2026-03-29,,Actif,5000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.642925,2026-09-11 14:41:44.642925
CPT-005193,CLI-004060,AG-SAF-01,6340166405,230387000000004212336751,Compte épargne,MAD,31280.09,31280.09,31280.09,31280.09,7671.08,0.0129,42.83,2017-10-02,,Actif,5000,10000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.642925,2026-09-11 14:41:44.642925
CPT-005194,CLI-004061,AG-RAB-03,4790698160,230490000000004213128645,Compte jeune,MAD,2129.71,2129.71,2129.71,2129.71,443.23,0.0,25.37,2021-02-28,,Actif,5000,10000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.642925,2026-09-11 14:41:44.642925
